init_variables.started,init_variables.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,instruction_single.started,instruction_single.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,interval.started,interval.stopped,cue_single.started,cue_single.stopped,mask.started,mask.stopped,ori_response_single.started,res_ori,res,ori_response_single.stopped,key_resp_single.keys,key_resp_single.rt,key_resp_single.duration,disp_single.started,disp_single.stopped,key_resp.keys,key_resp.rt,key_resp.duration,single.thisRepN,single.thisTrialN,single.thisN,single.thisIndex,single.ran,ori,path,mask_path,instruction_bandit.started,instruction_bandit.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,cue_bandit.started,cue_bandit.stopped,bandit_res.keys,bandit_res.rt,bandit_res.duration,outcome_bandit.started,rew,action,outcome_bandit.stopped,bandit.thisRepN,bandit.thisTrialN,bandit.thisN,bandit.thisIndex,bandit.ran,actual_rew1,actual_rew2,rew1,rew2,instruction_task.started,instruction_task.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,wait_ready.started,wait_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue.started,cue.stopped,ori_response.started,ori_response.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,outcome.started,diff1,diff2,outcome.stopped,disp_outcome_practice.started,disp_outcome_practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ori1,ori2,break_blk.started,break_blk.stopped,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,condition_file
0.0006,0.0008,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,0.0009,89.7895,space,89.7791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,89.7942,90.7978,90.798,91.2985,91.2986,91.5479,91.548,136,136,101.8485,space,10.2669,,101.8487,116.0497,space,14.17,,0,0,0,8,1,160,bars/single008.png,bars/mask004.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,116.0659,117.0654,117.0656,117.5645,117.5645,117.8147,117.8147,7,187,122.1318,space,4.3049,,122.1319,127.5655,space,5.4049,,0,1,1,2,1,145,bars/single002.png,bars/mask003.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,127.5902,128.5812,128.5813,129.081,129.081,129.331,129.331,146,146,134.0484,space,4.701,,134.0485,152.399,space,18.3325,,0,2,2,0,1,150,bars/single000.png,bars/mask006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,152.4183,153.4144,153.4144,153.9145,153.9146,154.1646,154.1646,116,116,164.1644,space,9.9825,,164.1644,166.2487,space,2.0603,,0,3,3,1,1,20,bars/single001.png,bars/mask006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,166.2515,167.2482,167.2482,167.7485,167.7485,167.9985,167.9986,21,21,175.8153,space,7.8014,,175.8154,179.9819,space,4.1414,,0,4,4,9,1,20,bars/single009.png,bars/mask006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,179.9972,180.9819,180.982,181.481,181.481,181.7312,181.7312,14,194,187.6483,space,5.9009,,187.6484,189.0989,space,1.4235,,0,5,5,6,1,175,bars/single006.png,bars/mask005.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,189.0994,190.0982,190.0983,190.5986,190.5986,190.8479,190.848,32,32,195.4812,space,4.6172,,195.4812,197.4989,space,2.0036,,0,6,6,7,1,45,bars/single007.png,bars/mask009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,001,2023-12-14_08h17.31.732,bars,2023.2.3,Win32,60.07088364,,,,,,197.4996,198.4981,198.4982,198.998,198.998,199.2485,199.2485,42,42,199.6815,space,0.4169,,199.6815,202.5814,space,2.8835,,0,7,7,5,1,55,bars/single005.png,bars/mask008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
