init_variables.started,init_variables.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,instruction_single.started,instruction_single.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,interval.started,interval.stopped,cue_single.started,cue_single.stopped,mask.started,mask.stopped,ori_response_single.started,res_ori,res,ori_response_single.stopped,key_resp_single.keys,key_resp_single.rt,key_resp_single.duration,disp_single.started,disp_single.stopped,key_resp.keys,key_resp.rt,key_resp.duration,single.thisRepN,single.thisTrialN,single.thisN,single.thisIndex,single.ran,ori,path,mask_path,instruction_bandit.started,instruction_bandit.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,cue_bandit.started,cue_bandit.stopped,bandit_res.keys,bandit_res.rt,bandit_res.duration,outcome_bandit.started,rew,action,outcome_bandit.stopped,bandit.thisRepN,bandit.thisTrialN,bandit.thisN,bandit.thisIndex,bandit.ran,actual_rew1,actual_rew2,rew1,rew2,instruction_task.started,instruction_task.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,wait_ready.started,wait_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue.started,cue.stopped,ori_response.started,ori_response.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,outcome.started,diff1,diff2,outcome.stopped,disp_outcome_practice.started,disp_outcome_practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ori1,ori2,break_blk.started,break_blk.stopped,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,condition_file
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1002.555,1003.5579,,,1004.0527,1004.2992,,100,100,,,,,,,,,,,,,,,,bars/019.png,bars/mask002.png,,,,,,,,,,,,8,2,,,,,,,8,10,9,10,,,,,,,,,,,1003.5579,1004.0527,1004.2992,1006.8826,space,2.5709,,1006.8827,55,5,1007.8827,1007.8827,1007.8877,,,,0,36,36,36,1,45,105,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1007.8879,1008.8897,,,1009.3897,1009.6397,,159,159,,,,,,,,,,,,,,,,bars/044.png,bars/mask001.png,,,,,,,,,,,,8,2,,,,,,,10,8,10,9,,,,,,,,,,,1008.8897,1009.3897,1009.6397,1011.6157,space,1.9658,,1011.6157,84,4,1012.6121,1012.6121,1012.617,,,,0,37,37,37,1,75,155,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1012.617,1013.6121,,,1014.1121,1014.3622,,23,203,,,,,,,,,,,,,,,,bars/012.png,bars/mask001.png,,,,,,,,,,,,7,2,,,,,,,8,10,7,10,,,,,,,,,,,1013.6121,1014.1121,1014.3622,1018.0012,space,3.6237,,1018.0012,67,8,1019.0013,1019.0013,1019.0061,,,,0,38,38,38,1,90,15,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1019.0062,1020.0013,,,1020.5014,1020.7514,,17,197,,,,,,,,,,,,,,,,bars/041.png,bars/mask000.png,,,,,,,,,,,,5,1,,,,,,,6,10,5,10,,,,,,,,,,,1020.0013,1020.5014,1020.7514,1023.0674,space,2.3055,,1023.0674,3,68,1024.064,1024.064,1024.0695,,,,0,39,39,39,1,20,85,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1024.0697,1025.073,,,1025.5711,1025.821,,36,216,,,,,,,,,,,,,,,,bars/036.png,bars/mask000.png,,,,,,,,,,,,5,2,,,,,,,4,10,2,10,,,,,,,,,,,1025.0731,1025.571,1025.821,1029.863,space,4.0373,,1029.863,71,16,1030.8653,1030.8653,1030.871,,,,0,40,40,40,1,145,20,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1030.8711,1031.87,,,1032.3728,1032.62,,49,49,,,,,,,,,,,,,,,,bars/016.png,bars/mask006.png,,,,,,,,,,,,4,1,,,,,,,6,10,5,10,,,,,,,,,,,1031.87,1032.3728,1032.62,1048.2668,space,15.6361,,1048.2668,9,64,1049.2668,1049.2669,1049.2679,,,,0,41,41,41,1,40,165,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1049.268,1050.2668,,,1050.767,1051.0169,,54,54,,,,,,,,,,,,,,,,bars/048.png,bars/mask000.png,,,,,,,,,,,,3,1,,,,,,,4,10,4,10,,,,,,,,,,,1050.2668,1050.767,1051.0169,1054.6987,space,3.6808,,1054.6987,4,59,1055.6976,1055.6976,1055.7027,,,,0,42,42,42,1,50,175,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1055.7028,1056.7046,,,1057.2046,1057.4546,,150,-30,,,,,,,,,,,,,,,,bars/035.png,bars/mask000.png,,,,,,,,,,,,0,1,,,,,,,2,10,1,9,,,,,,,,,,,1056.7046,1057.2046,1057.4546,1062.2882,space,4.8218,,1062.2883,25,90,1063.2886,1063.2886,1063.2937,,,,0,43,43,43,1,175,60,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1063.2938,1064.2952,,,1064.7953,1065.0453,,115,115,,,,,,,,,,,,,,,,bars/004.png,bars/mask005.png,,,,,,,,,,,,4,2,,,,,,,0,8,0,6,,,,,,,,,,,1064.2952,1064.7953,1065.0453,1066.5455,space,1.4908,,1066.5455,90,10,1067.5453,1067.5454,1067.5468,,,,0,44,44,44,1,25,125,,,,,,,,
,,,001,2023-12-14_24h19.37.880,bars,2023.2.3,Win32,144.9275362,,,,,,1067.5469,1068.5456,,,1069.0456,1069.2955,,52,52,,,,,,,,,,,,,,,,bars/032.png,bars/mask005.png,,,,,,,,,,,,0,2,,,,,,,0,10,1,10,,,,,,,,,,,1068.5457,1069.0455,1069.2955,1071.1429,space,1.8382,,1071.1429,73,32,1072.1429,1072.143,1072.1486,,,,0,45,45,45,1,125,20,,,,,,,,
