init_variables.started,init_variables.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,instruction_single.started,instruction_single.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,interval.started,interval.stopped,cue_single.started,cue_single.stopped,mask.started,mask.stopped,ori_response_single.started,res_ori,res,ori_response_single.stopped,key_resp_single.keys,key_resp_single.rt,key_resp_single.duration,disp_single.started,disp_single.stopped,key_resp.keys,key_resp.rt,key_resp.duration,single.thisRepN,single.thisTrialN,single.thisN,single.thisIndex,single.ran,ori,path,mask_path,instruction_bandit.started,instruction_bandit.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,cue_bandit.started,cue_bandit.stopped,bandit_res.keys,bandit_res.rt,bandit_res.duration,outcome_bandit.started,rew,action,outcome_bandit.stopped,bandit.thisRepN,bandit.thisTrialN,bandit.thisN,bandit.thisIndex,bandit.ran,actual_rew1,actual_rew2,rew1,rew2,instruction_task.started,instruction_task.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,wait_ready.started,wait_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue.started,cue.stopped,ori_response.started,ori_response.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,outcome.started,diff1,diff2,outcome.stopped,disp_outcome_practice.started,disp_outcome_practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ori1,ori2,break_blk.started,break_blk.stopped,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,condition_file
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,942.0597,943.0539,,,943.5459,943.7862,,134,134,,,,,,,,,,,,,,,,bars/027.png,bars/mask002.png,,,,,,,,,,,,0,1,,,,,,,0,10,1,10,,,,,,,,,,,943.054,943.5459,943.7862,945.1335,space,1.334,,945.1335,24,84,946.1339,946.134,946.1349,,,,0,47,47,47,1,110,50,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,946.1351,947.1341,,,947.6274,947.8807,,13,193,,,,,,,,,,,,,,,,bars/044.png,bars/mask003.png,,,,,,,,,,,,0,2,,,,,,,2,10,2,10,,,,,,,,,,,947.1341,947.6274,947.8807,951.642,space,3.7584,,951.642,62,38,952.6437,952.6437,952.6505,,,,0,48,48,48,1,75,155,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,952.6507,953.6428,,,954.1366,954.377,,133,133,,,,,,,,,,,,,,,,bars/045.png,bars/mask008.png,,,,,,,,,,,,0,1,,,,,,,0,10,0,8,,,,,,,,,,,953.6428,954.1366,954.377,955.3903,space,1.0021,,955.3904,33,57,956.3907,956.3907,956.3917,,,,0,49,49,49,1,100,10,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.3918,1016.3861,0,1,1,3,1,sequence_tables/blk031.csv
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1040.4305,1041.4219,,,1041.9153,1042.1689,,157,157,,,,,,,,,,,,,,,,bars/007.png,bars/mask006.png,,,,,,,,,,,,0,1,,,,,,,0,3,0,3,,,,,,1016.3932,1040.4214,space,24.0192,,1041.422,1041.9152,1042.1689,1045.5963,space,3.4228,,1045.5963,18,78,1046.5968,1046.5968,1046.6031,,,,0,0,0,0,1,175,55,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1046.6032,1047.597,,,1048.0915,1048.3444,,93,-87,,,,,,,,,,,,,,,,bars/028.png,bars/mask004.png,,,,,,,,,,,,1,2,,,,,,,2,5,0,6,,,,,,,,,,,1047.597,1048.0915,1048.3444,1054.1461,space,5.7907,,1054.1462,48,27,1055.1464,1055.1464,1055.1534,,,,0,1,1,1,1,45,120,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1055.1536,1056.1467,,,1056.6419,1056.8948,,177,177,,,,,,,,,,,,,,,,bars/024.png,bars/mask003.png,,,,,,,,,,,,5,2,,,,,,,0,7,0,6,,,,,,,,,,,1056.1467,1056.6418,1056.8948,1059.9482,space,3.0392,,1059.9482,57,7,1060.9489,1060.9489,1060.9552,,,,0,2,2,2,1,120,170,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1060.9553,1061.9494,,,1062.4424,1062.6827,,88,88,,,,,,,,,,,,,,,,bars/026.png,bars/mask005.png,,,,,,,,,,,,5,2,,,,,,,2,5,2,5,,,,,,,,,,,1061.9494,1062.4424,1062.6827,1065.3901,space,2.702,,1065.3901,53,3,1066.3908,1066.3909,1066.3913,,,,0,3,3,3,1,35,85,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1066.3915,1067.3909,,,1067.8848,1068.1381,,147,147,,,,,,,,,,,,,,,,bars/005.png,bars/mask006.png,,,,,,,,,,,,5,2,,,,,,,0,7,0,7,,,,,,,,,,,1067.3909,1067.8847,1068.1381,1070.899,space,2.7479,,1070.899,43,7,1071.8996,1071.8996,1071.9058,,,,0,4,4,4,1,10,140,,,,,,,,
,,64b6bf2ad951a2caf97a534a,001,2023-12-14_15h17.17.933,bars,2023.2.3,Win32,75.18796992,,,,,,1071.906,1072.8998,,,1073.394,1073.6464,,59,59,,,,,,,,,,,,,,,,bars/029.png,bars/mask007.png,,,,,,,,,,,,3,2,,,,,,,2,5,3,5,,,,,,,,,,,1072.8998,1073.394,1073.6464,1075.6884,space,2.0363,,1075.6884,31,14,1076.6879,1076.6879,1076.6943,,,,0,5,5,5,1,90,45,,,,,,,,
